"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","UserLanguage","consent","fav_China","fav_France","fav_Korea","fav_UK","fav_US","fav_Russia","fav_UN","fav_WHO","interest","leader_sup","hawk_dove","priming_1","priming_2","priming_3","priming_4","DV1_G1","DV2_G1","DV3_G1","DV4_G1","DV5_G1","DV6_G1","DV7_G1","DV8_G1","DV9_G1","DV10_G1","DV11_G1","DV12_G1","DV1_G2","DV2_G2","DV3_G2","DV4_G2","DV5_G2","DV6_G2","DV7_G2","DV8_G2","DV9_G2","DV10_G2","DV11_G2","DV12_G2","DV1_G3","DV2_G3","DV3_G3","DV4_G3","DV5_G3","DV6_G3","DV7_G3","DV8_G3","DV9_G3","DV10_G3","DV11_G3","DV12_G3","DV1_G4","DV2_G4","DV3_G4","DV4_G4","DV5_G4","DV6_G4","DV7_G4","DV8_G4","DV9_G4","DV10_G4","DV11_G4","DV12_G4","DV1_G5","DV2_G5","DV3_G5","DV4_G5","DV5_G5","DV6_G5","DV7_G5","DV8_G5","DV9_G5","DV1_G6","DV2_G6","DV3_G6","DV4_G6","DV5_G6","DV6_G6","DV7_G6","DV8_G6","DV9_G6","knowledge","SDO1","SDO2","SDO3","SDO4","SDO5","SDO6","SDO7","SDO8","SDO9","SDO10","SDO11","SDO12","SDO13","SDO14","SDO15","SDO16","check1","check2","liberal","age","gender","education","free_writing"
2021-01-22 01:34:34,2021-01-22 01:41:31,100,416,TRUE,2021-01-22 01:41:31,"JA","同意する",0,1,0,2,8,0,0,2,"やや注意を払っている","どちらかと言えば支持している","タカ派","どちらかといえば同意する","強く同意しない","強く同意する","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思わない","どちらでもない","どちらでもない","そう思う","国際社会の上位5パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位5パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","１　全く同意しない／反対する","７　完全に同意する／賛成する","４","４","６","４","６","４","６","６","６","４","４","５","４","５","中東のB国への自衛隊派遣","国連主導の平和維持活動","10 (保守)","1971年","男性","高校・高専・専門学校・短大在学中・中退","特に無い"
2021-01-22 01:31:37,2021-01-22 01:41:32,100,594,TRUE,2021-01-22 01:41:32,"JA","同意する",46,53,68,53,60,54,59,72,"あまり注意を払っていない","わからない","ハト派","わからない","わからない","わからない","わからない。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスには影響はない","そう思わない","どちらでもない","どちらでもない","どちらでもない","そう思う","どちらでもない","わからない","わからない","ステータスには影響はない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","４","４","５","４","３","３","４","４","６","６","６","５","７　完全に同意する／賛成する","７　完全に同意する／賛成する","６","７　完全に同意する／賛成する","どれでもない","国連主導の平和維持活動","5 (中間)","1990年","女性","大学卒業",NA
2021-01-22 01:41:26,2021-01-22 01:41:35,100,8,TRUE,2021-01-22 01:41:35,"JA","同意しない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:41:32,2021-01-22 01:41:35,100,3,TRUE,2021-01-22 01:41:35,"JA","同意しない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:35:16,2021-01-22 01:41:36,100,379,TRUE,2021-01-22 01:41:36,"JA","同意する",1,81,1,100,100,1,50,1,"かなり注意を払っている","まったく支持していない","わからない","強く同意しない","どちらかといえば同意しない","強く同意する","日本崩壊",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスを下げる影響がある","そう思う","そう思う","そう思う","どちらでもない","そう思う","どちらでもない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","４","１　全く同意しない／反対する","５","１　全く同意しない／反対する","７　完全に同意する／賛成する","３","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","４","５","中東のB国への自衛隊派遣","国連主導の平和維持活動","5 (中間)","1968年","男性","高校・高専・専門学校・短大卒業",NA
2021-01-22 01:32:03,2021-01-22 01:41:36,100,573,TRUE,2021-01-22 01:41:36,"JA","同意する",40,60,40,65,50,40,50,50,"あまり注意を払っていない","どちらかと言えば支持している","タカ派","どちらかといえば同意する","どちらかといえば同意しない","強く同意する","地位は低くなると思う",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思う","そう思わない","そう思わない","どちらでもない","国際社会の上位30～49パーセント","支持する","ステータスには影響はない","国際社会の上位30～49パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","４","７　完全に同意する／賛成する","７　完全に同意する／賛成する","２","１　全く同意しない／反対する","３","３","２","２","２","７　完全に同意する／賛成する","６","３","５","２","７　完全に同意する／賛成する","中東のB国への自衛隊派遣,自衛隊の派遣継続","国連主導の平和維持活動","1","1997年","男性","大学卒業",NA
2021-01-22 01:40:14,2021-01-22 01:41:37,100,83,TRUE,2021-01-22 01:41:37,"JA","同意する",41,45,44,45,44,45,45,43,"かなり注意を払っている","どちらかと言えば支持している","わからない","強く同意する","どちらかといえば同意しない","強く同意する","nai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスを上げる影響をもつ","どちらでもない","そう思う","どちらでもない","どちらでもない","どちらでもない","どちらでもない","国際社会の上位5パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はなかったはずだ","３","３","３","３","２","３","３","３","３","２","３","３","３","３","３","３","アジアのC国への自衛隊派遣","アメリカ主導の平和維持活動","6","1994年","男性","大学院卒業",NA
2021-01-22 01:37:50,2021-01-22 01:41:38,100,227,TRUE,2021-01-22 01:41:38,"JA","同意する",0,79,50,70,70,50,60,60,"あまり注意を払っていない","どちらかと言えば支持している","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスを下げる影響がある","そう思わない","そう思わない","どちらでもない","そう思う","そう思う","そう思わない","国際社会の上位16～29パーセント","支持しない","ステータスを下げる影響がある","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","２","２","４","３","５","３","２","５","６","５","７　完全に同意する／賛成する","６","６","６","６","６","中東のB国への自衛隊派遣,自衛隊の派遣継続","どれでもない","5 (中間)","2000年以降","男性","大学在学中・中退",NA
2021-01-22 01:36:29,2021-01-22 01:41:38,100,308,TRUE,2021-01-22 01:41:38,"JA","同意する",10,85,8,84,88,7,74,76,"かなり注意を払っている","まったく支持していない","タカ派","どちらかといえば同意しない","どちらかといえば同意しない","強く同意する","海外に目を向けて米中関係の改善の仲裁をする事。","支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思う","そう思う","そう思わない","そう思う","国際社会の上位30～49パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","１　全く同意しない／反対する","２","２","３","４","２","３","４","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","５","７　完全に同意する／賛成する","７　完全に同意する／賛成する","６","７　完全に同意する／賛成する","自衛隊の派遣継続","国連主導の平和維持活動","3","1947年","男性","大学卒業","特にないです。"
2021-01-22 01:32:21,2021-01-22 01:41:41,100,560,TRUE,2021-01-22 01:41:41,"JA","同意する",5,54,5,70,51,27,51,25,"かなり注意を払っている","どちらかと言えば支持していない","タカ派","強く同意する","強く同意しない","強く同意する","再軍備しなければ地位は下がる一方です",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスを下げる影響がある","そう思う","そう思う","そう思う","そう思わない","そう思う","そう思う","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","５","７　完全に同意する／賛成する","７　完全に同意する／賛成する","５","５","３","７　完全に同意する／賛成する","７　完全に同意する／賛成する","５","５","５","５","５","１　全く同意しない／反対する","５","５","中東のB国への自衛隊派遣","国連主導の平和維持活動","5 (中間)","1956年","男性","大学卒業","わかりやすい"
2021-01-22 01:35:25,2021-01-22 01:41:41,100,375,TRUE,2021-01-22 01:41:41,"JA","同意する",0,70,0,71,71,0,40,8,"やや注意を払っている","どちらかと言えば支持している","タカ派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思わない","そう思わない","そう思わない","そう思わない","国際社会の上位16～29パーセント","支持しない","ステータスを下げる影響がある","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","４","１　全く同意しない／反対する","３","３","５","４","４","４","４","４","５","５","５","４","４","５","中東のB国への自衛隊派遣,自衛隊の早期撤退","国連主導の平和維持活動","8","1964年","男性","大学卒業","特にはない。"
2021-01-22 01:38:23,2021-01-22 01:41:41,100,198,TRUE,2021-01-22 01:41:42,"JA","同意する",2,50,1,61,55,19,56,43,"やや注意を払っている","どちらかと言えば支持していない","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスには影響はない","そう思う","そう思う","そう思わない","どちらでもない","そう思う","そう思う","国際社会の上位5パーセント","わからない","２","２","２","２","２","２","２","２","５","４","４","４","４","４","３","４","どれでもない","国連主導の平和維持活動","7","1957年","男性","高校・高専・専門学校・短大卒業","ありません"
2021-01-22 01:32:27,2021-01-22 01:41:44,100,557,TRUE,2021-01-22 01:41:44,"JA","同意する",24,70,60,70,74,27,63,54,"ほとんど注意を払っていない","どちらかと言えば支持していない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスには影響はない","そう思う","そう思う","どちらでもない","どちらでもない","どちらでもない","そう思う","国際社会の上位30～49パーセント","支持する","ステータスを下げる影響がある","国際社会の50パーセント以下",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","１　全く同意しない／反対する","４","５","２","４","２","２","３","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","５","６","４","７　完全に同意する／賛成する","６","中東のB国への自衛隊派遣,自衛隊の早期撤退","どれでもない","5 (中間)","1974年","女性","大学卒業","現在の社会は貧富の差が大きいと思うのでもっと差がなくなるといいなと思います。"
2021-01-22 01:35:02,2021-01-22 01:41:47,100,404,TRUE,2021-01-22 01:41:47,"JA","同意する",0,51,0,85,50,0,19,18,"やや注意を払っている","どちらかと言えば支持している","タカ派",NA,NA,NA,NA,"わからない","ステータスには影響はない","そう思わない","どちらでもない","そう思わない","そう思う","そう思う","そう思わない","国際社会の上位16～29パーセント","支持しない","ステータスを下げる影響がある","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","２","５","４","４","４","４","４","４","１　全く同意しない／反対する","１　全く同意しない／反対する","２","１　全く同意しない／反対する","３","１　全く同意しない／反対する","４","３","どれでもない","どれでもない","8","1949年","男性","大学卒業","何かの意図というか作為を感じられる"
2021-01-22 01:37:57,2021-01-22 01:41:47,100,229,TRUE,2021-01-22 01:41:47,"JA","同意する",1,60,1,71,71,19,40,30,"やや注意を払っている","どちらかと言えば支持していない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスを下げる影響がある","そう思う","そう思う","そう思わない","そう思わない","どちらでもない","そう思わない","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","２","２","３","４","６","２","３","４","５","５","５","４","５","４","５","５","中東のB国への自衛隊派遣","国連主導の平和維持活動","5 (中間)","1971年","男性","大学卒業",NA
2021-01-22 01:31:36,2021-01-22 01:41:47,100,610,TRUE,2021-01-22 01:41:47,"JA","同意する",0,51,0,60,61,10,0,0,"やや注意を払っている","どちらかと言えば支持していない","わからない","どちらかといえば同意しない","どちらかといえば同意しない","どちらかといえば同意しない","人口と比例して低くなっていく",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思わない","どちらでもない","そう思う","どちらでもない","国際社会の上位6～15パーセント","支持しない","ステータスには影響はない","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","１　全く同意しない／反対する","４","４","４","４","２","４","４","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","４","１　全く同意しない／反対する","中東のB国への自衛隊派遣","国連主導の平和維持活動","4","1965年","男性","高校・高専・専門学校・短大卒業","ない"
2021-01-22 01:32:54,2021-01-22 01:41:48,100,534,TRUE,2021-01-22 01:41:48,"JA","同意する",30,49,20,43,66,32,51,42,"やや注意を払っている","どちらかと言えば支持していない","ハト派","どちらかといえば同意しない","どちらかといえば同意しない","どちらかといえば同意する","低くくなる",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスを下げる影響がある","どちらでもない","そう思う","どちらでもない","どちらでもない","そう思う","どちらでもない","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はなかったはずだ","２","２","３","２","４","４","４","４","３","３","４","４","３","３","４","４","中東のB国への自衛隊派遣,自衛隊の早期撤退","アメリカ主導の平和維持活動","7","1947年","男性","大学卒業","内容が充実していた"
2021-01-22 01:33:28,2021-01-22 01:41:48,100,500,TRUE,2021-01-22 01:41:48,"JA","同意する",0,30,75,70,77,40,90,20,"やや注意を払っている","まったく支持していない","ハト派","どちらかといえば同意しない","わからない","強く同意する","国際競争力がなくなり徐々に地位が低くなっていくだろう。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスを上げる影響をもつ","どちらでもない","どちらでもない","そう思う","そう思う","そう思う","どちらでもない","わからない","わからない","ステータスには影響はない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","７　完全に同意する／賛成する","５","１　全く同意しない／反対する","２","７　完全に同意する／賛成する","１　全く同意しない／反対する","３","３","７　完全に同意する／賛成する","７　完全に同意する／賛成する","６","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","中東のB国への自衛隊派遣,アジアのC国への自衛隊派遣,自衛隊の早期撤退,自衛隊の派遣継続","どれでもない","3","1980年","女性","高校・高専・専門学校・短大卒業","一般人からみると難しい内容だった。"
2021-01-22 01:39:36,2021-01-22 01:41:49,100,133,TRUE,2021-01-22 01:41:49,"JA","同意する",22,35,33,33,50,14,50,50,"やや注意を払っている","どちらかと言えば支持していない","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスには影響はない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","国際社会の上位16～29パーセント","わからない","４","４","４","４","４","４","４","４","４","４","４","４","４","４","４","４","どれでもない","国連主導の平和維持活動","5 (中間)","1986年","男性","高校・高専・専門学校・短大在学中・中退","なし"
2021-01-22 01:28:43,2021-01-22 01:41:50,100,786,TRUE,2021-01-22 01:41:50,"JA","同意する",0,41,0,50,80,0,50,30,"かなり注意を払っている","まったく支持していない","タカ派","強く同意しない","どちらかといえば同意しない","どちらかといえば同意しない","先行きが不透明で分からない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスには影響はない","そう思う","どちらでもない","どちらでもない","どちらでもない","そう思う","どちらでもない","国際社会の上位6～15パーセント","支持する","ステータスには影響はない","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","４","７　完全に同意する／賛成する","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","５","７　完全に同意する／賛成する","中東のB国への自衛隊派遣,自衛隊の派遣継続","国連主導の平和維持活動","5 (中間)","1947年","男性","高校・高専・専門学校・短大卒業","特になし"
2021-01-22 01:37:38,2021-01-22 01:41:51,100,253,TRUE,2021-01-22 01:41:51,"JA","同意する",1,1,0,50,50,1,1,1,"かなり注意を払っている","まったく支持していない","わからない","どちらかといえば同意しない","強く同意する","どちらかといえば同意しない","変わらない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを下げる影響がある","どちらでもない","そう思う","そう思わない","どちらでもない","そう思う","そう思う","国際社会の上位5パーセント","授権決議はあったはずだ","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","１　全く同意しない／反対する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","４","４","６","２","２","４","３","４","自衛隊の派遣継続","どれでもない","5 (中間)","1979年","男性","大学卒業",NA
2021-01-22 01:30:22,2021-01-22 01:41:51,100,688,TRUE,2021-01-22 01:41:51,"JA","同意する",31,40,9,42,71,10,71,68,"かなり注意を払っている","まったく支持していない","ハト派","どちらかといえば同意しない","どちらかといえば同意しない","どちらかといえば同意しない","特に変わらない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思う","そう思う","そう思う","そう思う","国際社会の上位16～29パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","１　全く同意しない／反対する","２","３","２","７　完全に同意する／賛成する","１　全く同意しない／反対する","２","２","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","５","６","５","５","６","中東のB国への自衛隊派遣","国連主導の平和維持活動","5 (中間)","1970年","女性","高校・高専・専門学校・短大卒業","特になし"
2021-01-22 01:38:59,2021-01-22 01:41:52,100,172,TRUE,2021-01-22 01:41:52,"JA","同意する",12,9,8,9,6,9,5,20,"ほとんど注意を払っていない","どちらかと言えば支持していない","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスを下げる影響がある","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","国際社会の上位5パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","４","４","４","４","４","４","４","４","４","４","４","４","４","４","４","４","中東のB国への自衛隊派遣,自衛隊の派遣継続","国連主導の平和維持活動","5 (中間)","1990年","女性","高校・高専・専門学校・短大卒業","なし"
2021-01-22 01:25:59,2021-01-22 01:41:52,100,952,TRUE,2021-01-22 01:41:52,"JA","同意する",60,73,73,73,66,74,73,92,"あまり注意を払っていない","わからない","ハト派",NA,NA,NA,NA,"支持しない","ステータスを上げる影響をもつ","どちらでもない","そう思わない","どちらでもない","そう思う","そう思う","そう思わない","国際社会の上位30～49パーセント","支持しない","ステータスには影響はない","国際社会の50パーセント以下",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はなかったはずだ","１　全く同意しない／反対する","２","４","１　全く同意しない／反対する","１　全く同意しない／反対する","２","１　全く同意しない／反対する","２","６","７　完全に同意する／賛成する","６","５","５","７　完全に同意する／賛成する","４","５","中東のB国への自衛隊派遣,自衛隊の派遣継続","どれでもない","7","1988年","女性","高校・高専・専門学校・短大卒業","国際政治に対して興味をもつきっかけになりそうな調査だった"
2021-01-22 01:38:47,2021-01-22 01:41:57,100,189,TRUE,2021-01-22 01:41:57,"JA","同意する",21,16,23,20,20,26,17,22,"わからない","わからない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスには影響はない","そう思う","そう思う","そう思う","そう思う","そう思う","そう思う","わからない","わからない","７　完全に同意する／賛成する","７　完全に同意する／賛成する","３","４","６","５","２","５","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","どれでもない","どれでもない","答えたくない","1988年","男性","高校・高専・専門学校・短大卒業","なし"
